date,store,item,inventory_position,reorder_point,target_inventory,recommended_order_qty,arrival_date
2018-02-20,9,22,620.7099999999997,641.66,1237.92,618.0,2018-02-27
2018-02-27,9,22,693.5199999999996,724.96,1321.22,628.0,2018-03-06
2018-03-06,9,22,693.0199999999995,737.6,1333.8600000000001,641.0,2018-03-13
2018-03-13,9,22,692.8899999999994,741.41,1337.67,645.0,2018-03-20
2018-03-20,9,22,692.9599999999995,735.14,1331.3899999999999,639.0,2018-03-27
2018-03-28,9,22,608.7199999999993,692.76,1289.01,681.0,2018-04-04
2018-01-01,9,23,197.61,218.52,435.44999999999993,238.0,2018-01-08
2018-01-10,9,23,209.48000000000002,218.03,434.9599999999999,226.0,2018-01-17
2018-01-19,9,23,204.75000000000003,220.27,437.19999999999993,233.0,2018-01-26
2018-01-28,9,23,198.10000000000002,229.24,446.17999999999995,249.0,2018-02-04
2018-02-05,9,23,235.53000000000003,235.82,452.75,218.0,2018-02-12
2018-02-13,9,23,231.40999999999997,235.98,452.90999999999997,222.0,2018-02-20
2018-02-21,9,23,231.13999999999993,237.3,454.23,224.0,2018-02-28
2018-02-28,9,23,257.7199999999999,271.34,488.27,231.0,2018-03-07
2018-03-07,9,23,257.26999999999987,271.27,488.19999999999993,231.0,2018-03-14
2018-03-14,9,23,256.8799999999999,274.0,490.92999999999995,235.0,2018-03-21
2018-03-21,9,23,257.75999999999993,273.71,490.65,233.0,2018-03-28
2018-03-29,9,23,224.21999999999994,256.85,473.78,250.0,2018-04-05
2018-01-01,9,24,444.44,487.22,975.6700000000001,532.0,2018-01-08
2018-01-10,9,24,457.29999999999995,495.66,984.11,527.0,2018-01-17
2018-01-19,9,24,445.09000000000003,495.42,983.87,539.0,2018-01-26
2018-01-27,9,24,500.7200000000001,507.45,995.9000000000001,496.0,2018-02-03
2018-02-04,9,24,492.72,531.67,1020.1300000000001,528.0,2018-02-11
2018-02-12,9,24,516.6000000000001,529.68,1018.1400000000001,502.0,2018-02-19
2018-02-20,9,24,509.48000000000013,527.55,1016.01,507.0,2018-02-27
2018-02-27,9,24,568.0000000000001,599.19,1087.64,520.0,2018-03-06
2018-03-06,9,24,567.8900000000001,607.95,1096.4,529.0,2018-03-13
2018-03-13,9,24,568.0300000000001,611.85,1100.3,533.0,2018-03-20
2018-03-20,9,24,568.2700000000001,608.83,1097.28,530.0,2018-03-27
2018-03-28,9,24,498.8000000000002,567.55,1056.01,558.0,2018-04-04
2018-01-01,9,25,540.04,610.14,1208.78,669.0,2018-01-08
2018-01-10,9,25,564.4799999999999,607.18,1205.8200000000002,642.0,2018-01-17
2018-01-19,9,25,551.03,610.4,1209.04,659.0,2018-01-26
2018-01-27,9,25,613.25,628.2,1226.84,614.0,2018-02-03
2018-02-04,9,25,600.9899999999999,652.33,1250.9699999999998,650.0,2018-02-11
2018-02-12,9,25,634.2099999999998,650.27,1248.9099999999999,615.0,2018-02-19
2018-02-20,9,25,623.42,653.53,1252.1599999999999,629.0,2018-02-27
2018-02-27,9,25,696.66,738.01,1336.65,640.0,2018-03-06
2018-03-06,9,25,696.4299999999998,748.28,1346.92,651.0,2018-03-13
2018-03-13,9,25,696.9099999999999,748.09,1346.73,650.0,2018-03-20
2018-03-20,9,25,696.5799999999999,744.85,1343.49,647.0,2018-03-27
2018-03-28,9,25,610.64,696.39,1295.03,685.0,2018-04-04
2018-01-01,9,26,321.03,350.58,702.96,382.0,2018-01-08
2018-01-10,9,26,335.11,352.13,704.51,370.0,2018-01-17
2018-01-19,9,26,327.4700000000001,348.36,700.74,374.0,2018-01-26
2018-01-28,9,26,319.2000000000001,368.3,720.68,402.0,2018-02-04
2018-02-05,9,26,377.24000000000007,382.75,735.13,358.0,2018-02-12
2018-02-13,9,26,369.2600000000001,382.77,735.15,366.0,2018-02-20
2018-02-21,9,26,369.2500000000001,383.62,736.0,367.0,2018-02-28
2018-02-28,9,26,411.97000000000014,440.53,792.91,381.0,2018-03-07
2018-03-07,9,26,411.7700000000002,445.9,798.28,387.0,2018-03-14
2018-03-14,9,26,412.2100000000002,443.58,795.96,384.0,2018-03-21
2018-03-21,9,26,411.9700000000002,444.28,796.66,385.0,2018-03-28
2018-03-29,9,26,357.1800000000002,411.72,764.1,407.0,2018-04-05
2018-01-01,9,27,150.42000000000002,167.05,331.76,182.0,2018-01-08
2018-01-10,9,27,159.07000000000002,175.05,339.75,181.0,2018-01-17
2018-01-19,9,27,155.76,175.53,340.24,185.0,2018-01-26
2018-01-27,9,27,174.95,180.1,344.8,170.0,2018-02-03
2018-02-04,9,27,170.13,186.38,351.08000000000004,181.0,2018-02-11
2018-02-12,9,27,179.32,186.38,351.08000000000004,172.0,2018-02-19
2018-02-20,9,27,175.98999999999998,189.63,354.34000000000003,179.0,2018-02-27
2018-02-27,9,27,197.21,213.08,377.78,181.0,2018-03-06
2018-03-06,9,27,196.99,216.03,380.74,184.0,2018-03-13
2018-03-13,9,27,196.81,221.13,385.84000000000003,190.0,2018-03-20
2018-03-20,9,27,197.54000000000002,217.94,382.65,186.0,2018-03-27
2018-03-28,9,27,172.70000000000002,196.53,361.24,189.0,2018-04-04
2018-01-01,9,28,587.89,649.08,1301.21,714.0,2018-01-08
2018-01-10,9,28,615.7999999999998,652.29,1304.42,689.0,2018-01-17
2018-01-19,9,28,596.2499999999998,662.88,1315.01,719.0,2018-01-26
2018-01-27,9,28,667.9599999999998,673.95,1326.0700000000002,659.0,2018-02-03
2018-02-04,9,28,660.5299999999997,702.17,1354.29,694.0,2018-02-11
2018-02-12,9,28,689.6699999999996,706.19,1358.31,669.0,2018-02-19
2018-02-20,9,28,681.6899999999996,700.91,1353.03,672.0,2018-02-27
2018-02-27,9,28,758.5499999999995,787.81,1439.9299999999998,682.0,2018-03-06
2018-03-06,9,28,758.5099999999995,808.27,1460.4,702.0,2018-03-13
2018-03-13,9,28,757.9799999999996,809.47,1461.6,704.0,2018-03-20
2018-03-20,9,28,758.2499999999995,797.07,1449.19,691.0,2018-03-27
2018-03-28,9,28,666.7199999999996,757.87,1409.99,744.0,2018-04-04
2018-01-01,9,29,464.32000000000005,539.23,1054.5700000000002,591.0,2018-01-08
2018-01-10,9,29,486.98000000000013,527.53,1042.88,556.0,2018-01-17
2018-01-19,9,29,470.6800000000002,532.48,1047.8200000000002,578.0,2018-01-26
2018-01-27,9,29,529.2300000000002,548.87,1064.22,535.0,2018-02-03
2018-02-04,9,29,518.7900000000002,582.58,1097.92,580.0,2018-02-11
2018-02-12,9,29,547.2100000000003,580.22,1095.5700000000002,549.0,2018-02-19
2018-02-20,9,29,536.6600000000002,578.91,1094.25,558.0,2018-02-27
2018-02-27,9,29,601.7900000000001,655.99,1171.3400000000001,570.0,2018-03-06
2018-03-06,9,29,601.82,672.35,1187.69,586.0,2018-03-13
2018-03-13,9,29,601.5100000000002,674.14,1189.49,588.0,2018-03-20
2018-03-20,9,29,601.4000000000002,670.7,1186.05,585.0,2018-03-27
2018-03-28,9,29,524.0100000000001,601.39,1116.74,593.0,2018-04-04
2018-01-01,9,30,271.86,306.9,606.1600000000001,335.0,2018-01-08
2018-01-10,9,30,285.55999999999995,302.94,602.2,317.0,2018-01-17
2018-01-19,9,30,279.6699999999999,301.1,600.35,321.0,2018-01-26
2018-01-27,9,30,311.5499999999999,314.76,614.01,303.0,2018-02-03
2018-02-04,9,30,305.74999999999994,332.72,631.97,327.0,2018-02-11
2018-02-12,9,30,320.73999999999995,332.71,631.97,312.0,2018-02-19
2018-02-20,9,30,315.2899999999999,333.38,632.63,318.0,2018-02-27
2018-02-27,9,30,352.4399999999998,379.25,678.5,327.0,2018-03-06
2018-03-06,9,30,352.72999999999985,385.62,684.88,333.0,2018-03-13
2018-03-13,9,30,352.64999999999986,390.05,689.3,337.0,2018-03-20
2018-03-20,9,30,352.1399999999999,389.57,688.8199999999999,337.0,2018-03-27
2018-03-28,9,30,307.7899999999999,351.81,651.0699999999999,344.0,2018-04-04
2018-01-01,9,31,393.37,443.15,876.45,484.0,2018-01-08
2018-01-10,9,31,405.85999999999996,443.09,876.3900000000001,471.0,2018-01-17
2018-01-19,9,31,395.71999999999997,445.94,879.24,484.0,2018-01-26
2018-01-27,9,31,444.31999999999994,457.78,891.0799999999999,447.0,2018-02-03
2018-02-04,9,31,436.65999999999997,478.49,911.79,476.0,2018-02-11
2018-02-12,9,31,459.31,483.01,916.31,457.0,2018-02-19
2018-02-20,9,31,450.45000000000005,481.58,914.8800000000001,465.0,2018-02-27
2018-02-27,9,31,504.96000000000004,538.19,971.49,467.0,2018-03-06
2018-03-06,9,31,504.8599999999999,543.22,976.52,472.0,2018-03-13
2018-03-13,9,31,504.71999999999986,547.14,980.44,476.0,2018-03-20
2018-03-20,9,31,504.6499999999998,543.72,977.02,473.0,2018-03-27
2018-03-28,9,31,441.8999999999998,504.41,937.71,496.0,2018-04-04
2018-01-01,9,32,296.05,328.52,654.9300000000001,359.0,2018-01-08
2018-01-10,9,32,311.59999999999997,328.02,654.4300000000001,343.0,2018-01-17
2018-01-19,9,32,303.29999999999995,330.2,656.61,354.0,2018-01-26
2018-01-27,9,32,339.59,342.81,669.22,330.0,2018-02-03
2018-02-04,9,32,332.10999999999996,359.53,685.94,354.0,2018-02-11
2018-02-12,9,32,348.61,364.95,691.36,343.0,2018-02-19
2018-02-20,9,32,342.43000000000006,362.41,688.82,347.0,2018-02-27
2018-02-27,9,32,383.5300000000001,414.39,740.8,358.0,2018-03-06
2018-03-06,9,32,383.6400000000001,418.7,745.11,362.0,2018-03-13
2018-03-13,9,32,383.4300000000001,425.28,751.69,369.0,2018-03-20
2018-03-20,9,32,383.6500000000001,421.36,747.77,365.0,2018-03-27
2018-03-28,9,32,336.05000000000007,382.88,709.29,374.0,2018-04-04
2018-01-01,9,33,466.41999999999996,518.15,1032.44,567.0,2018-01-08
2018-01-10,9,33,487.39,510.32,1024.6,538.0,2018-01-17
2018-01-19,9,33,473.96,513.73,1028.02,555.0,2018-01-26
2018-01-28,9,33,458.67000000000013,534.89,1049.1799999999998,591.0,2018-02-04
2018-02-05,9,33,544.8500000000001,556.88,1071.1599999999999,527.0,2018-02-12
2018-02-13,9,33,536.9000000000002,556.89,1071.1799999999998,535.0,2018-02-20
2018-02-21,9,33,536.7300000000001,555.02,1069.3,533.0,2018-02-28
2018-02-28,9,33,599.0200000000001,637.74,1152.02,553.0,2018-03-07
2018-03-07,9,33,598.6100000000001,637.36,1151.6399999999999,554.0,2018-03-14
2018-03-14,9,33,599.57,635.22,1149.51,550.0,2018-03-21
2018-03-21,9,33,598.6700000000001,640.29,1154.58,556.0,2018-03-28
2018-03-29,9,33,518.5400000000001,598.58,1112.87,595.0,2018-04-05
2018-01-01,9,34,172.56,184.26,373.97,202.0,2018-01-08
2018-01-11,9,34,165.70999999999998,182.23,371.94000000000005,207.0,2018-01-18
2018-01-21,9,34,157.46999999999997,180.42,370.12,213.0,2018-01-28
2018-01-30,9,34,190.36,194.77,384.47,195.0,2018-02-06
2018-02-08,9,34,183.54000000000002,196.76,386.46000000000004,203.0,2018-02-15
2018-02-17,9,34,175.18,197.3,387.0,212.0,2018-02-24
2018-02-25,9,34,198.16000000000003,216.34,406.03999999999996,208.0,2018-03-04
2018-03-05,9,34,204.14000000000001,225.48,415.19000000000005,212.0,2018-03-12
2018-03-12,9,34,226.57999999999998,230.35,420.05000000000007,194.0,2018-03-19
2018-03-19,9,34,226.17999999999998,227.13,416.84000000000003,191.0,2018-03-26
2018-03-27,9,34,200.15,225.62,415.33000000000004,216.0,2018-04-03
2018-01-01,9,35,445.09,488.27,977.9200000000001,533.0,2018-01-08
2018-01-10,9,35,460.30999999999995,497.4,987.0500000000001,527.0,2018-01-17
2018-01-19,9,35,444.8399999999999,498.87,988.52,544.0,2018-01-26
2018-01-27,9,35,500.5,510.57,1000.22,500.0,2018-02-03
2018-02-04,9,35,493.26,533.89,1023.54,531.0,2018-02-11
2018-02-12,9,35,517.9799999999999,539.25,1028.9,511.0,2018-02-19
2018-02-20,9,35,508.6999999999999,539.22,1028.8700000000001,521.0,2018-02-27
2018-02-27,9,35,569.9099999999999,607.9,1097.5500000000002,528.0,2018-03-06
2018-03-06,9,35,569.4499999999998,618.96,1108.6100000000001,540.0,2018-03-13
2018-03-13,9,35,569.9099999999997,625.94,1115.5900000000001,546.0,2018-03-20
2018-03-20,9,35,569.3899999999996,622.54,1112.19,543.0,2018-03-27
2018-03-28,9,35,496.14999999999964,569.09,1058.74,563.0,2018-04-04
2018-01-01,9,36,520.8299999999999,572.9,1144.8,624.0,2018-01-08
2018-01-10,9,36,542.2599999999999,561.63,1133.53,592.0,2018-01-17
2018-01-19,9,36,527.28,566.65,1138.55,612.0,2018-01-26
2018-01-28,9,36,507.7799999999999,589.13,1161.03,654.0,2018-02-04
2018-02-06,9,36,541.08,605.94,1177.8400000000001,637.0,2018-02-13
2018-02-14,9,36,597.89,605.33,1177.23,580.0,2018-02-21
2018-02-22,9,36,592.42,621.25,1193.15,601.0,2018-03-01
2018-03-01,9,36,664.8699999999999,701.36,1273.26,609.0,2018-03-08
2018-03-08,9,36,665.2099999999999,708.59,1280.49,616.0,2018-03-15
2018-03-15,9,36,665.3099999999998,702.88,1274.78,610.0,2018-03-22
2018-03-22,9,36,665.1299999999998,710.6,1282.5,618.0,2018-03-29
2018-03-30,9,36,571.8399999999998,664.63,1236.53,665.0,2018-04-06
2018-01-01,9,37,197.14,222.65,439.64,243.0,2018-01-08
2018-01-10,9,37,207.37,224.92,441.91,235.0,2018-01-17
2018-01-19,9,37,202.78999999999996,225.91,442.91,241.0,2018-01-26
2018-01-27,9,37,228.60999999999999,232.69,449.69,222.0,2018-02-03
2018-02-04,9,37,223.46,240.09,457.08,234.0,2018-02-11
2018-02-12,9,37,234.73000000000005,242.08,459.07,225.0,2018-02-19
2018-02-20,9,37,230.47000000000003,241.71,458.7,229.0,2018-02-27
2018-02-27,9,37,257.47,271.76,488.75,232.0,2018-03-06
2018-03-06,9,37,257.41999999999996,276.45,493.44,237.0,2018-03-13
2018-03-13,9,37,257.68,279.37,496.36,239.0,2018-03-20
2018-03-20,9,37,257.02,278.04,495.03000000000003,239.0,2018-03-27
2018-03-28,9,37,226.29999999999995,256.72,473.72,248.0,2018-04-04
2018-01-01,9,38,538.4399999999999,590.28,1185.0,647.0,2018-01-08
2018-01-10,9,38,564.5199999999999,590.46,1185.1799999999998,621.0,2018-01-17
2018-01-19,9,38,545.8899999999999,601.78,1196.5,651.0,2018-01-26
2018-01-28,9,38,526.8399999999999,617.04,1211.77,685.0,2018-02-04
2018-02-05,9,38,630.7499999999998,634.36,1229.09,599.0,2018-02-12
2018-02-13,9,38,620.9199999999997,641.86,1236.58,616.0,2018-02-20
2018-02-21,9,38,621.2499999999998,640.82,1235.55,615.0,2018-02-28
2018-02-28,9,38,693.1899999999997,736.52,1331.2399999999998,639.0,2018-03-07
2018-03-07,9,38,693.4299999999996,736.31,1331.0299999999997,638.0,2018-03-14
2018-03-14,9,38,692.8899999999995,739.17,1333.8999999999999,642.0,2018-03-21
2018-03-21,9,38,693.4799999999994,737.74,1332.4699999999998,639.0,2018-03-28
2018-03-28,9,38,692.4799999999996,692.5,1287.23,595.0,2018-04-04
2018-01-01,9,39,295.6700000000001,327.57,653.21,358.0,2018-01-08
2018-01-10,9,39,311.32000000000016,326.59,652.23,341.0,2018-01-17
2018-01-19,9,39,303.63000000000017,328.98,654.6200000000001,351.0,2018-01-26
2018-01-27,9,39,339.1000000000002,344.22,669.8600000000001,331.0,2018-02-03
2018-02-04,9,39,332.0500000000002,360.41,686.0500000000001,354.0,2018-02-11
2018-02-12,9,39,348.09000000000015,363.62,689.26,342.0,2018-02-19
2018-02-20,9,39,342.6600000000002,362.98,688.6200000000001,346.0,2018-02-27
2018-02-27,9,39,382.61000000000024,412.67,738.3100000000001,356.0,2018-03-06
2018-03-06,9,39,382.86000000000024,417.84,743.48,361.0,2018-03-13
2018-03-13,9,39,382.93000000000023,425.31,750.95,369.0,2018-03-20
2018-03-20,9,39,383.55000000000024,420.44,746.08,363.0,2018-03-27
2018-03-28,9,39,335.29000000000025,382.54,708.1700000000001,373.0,2018-04-04
2018-01-01,9,40,196.38,218.46,434.2,238.0,2018-01-08
2018-01-10,9,40,206.96999999999997,219.76,435.5,229.0,2018-01-17
2018-01-19,9,40,203.76,217.78,433.51,230.0,2018-01-26
2018-01-28,9,40,197.21,228.68,444.42,248.0,2018-02-04
2018-02-05,9,40,233.87000000000006,234.85,450.58,217.0,2018-02-12
2018-02-13,9,40,229.45000000000005,235.73,451.47,223.0,2018-02-20
2018-02-21,9,40,230.10000000000002,236.89,452.63,223.0,2018-02-28
2018-02-28,9,40,255.75000000000003,270.93,486.66,231.0,2018-03-07
2018-03-07,9,40,255.37000000000003,270.57,486.31,231.0,2018-03-14
2018-03-14,9,40,255.35000000000005,273.59,489.32,234.0,2018-03-21
2018-03-21,9,40,255.31000000000003,273.16,488.90000000000003,234.0,2018-03-28
2018-03-29,9,40,222.99,255.27,471.01,249.0,2018-04-05
2018-01-01,9,41,147.52,151.49,313.68,167.0,2018-01-08
2018-01-11,9,41,144.82999999999998,154.04,316.23,172.0,2018-01-18
2018-01-21,9,41,136.67000000000002,154.23,316.41999999999996,180.0,2018-01-28
2018-01-31,9,41,147.8,164.45,326.64,179.0,2018-02-07
2018-02-09,9,41,156.19000000000005,167.1,329.28999999999996,174.0,2018-02-16
2018-02-18,9,41,150.45000000000007,168.48,330.66999999999996,181.0,2018-02-25
2018-02-26,9,41,179.55000000000007,186.89,349.08,170.0,2018-03-05
2018-03-05,9,41,194.69000000000005,194.82,357.01,163.0,2018-03-12
2018-03-13,9,41,173.57000000000005,194.09,356.28,183.0,2018-03-20
2018-03-21,9,41,173.07000000000002,192.95,355.14,183.0,2018-03-28
2018-03-29,9,41,172.06000000000003,194.24,356.42999999999995,185.0,2018-04-05
2018-01-01,9,42,247.43000000000004,261.89,532.79,286.0,2018-01-08
2018-01-11,9,42,232.3,258.11,529.0,297.0,2018-01-18
2018-01-20,9,42,253.57000000000002,263.58,534.48,281.0,2018-01-27
2018-01-29,9,42,259.72,276.25,547.1500000000001,288.0,2018-02-05
2018-02-07,9,42,257.69,282.2,553.1,296.0,2018-02-14
2018-02-16,9,42,251.26000000000002,285.65,556.55,306.0,2018-02-23
2018-02-24,9,42,282.05,301.68,572.58,291.0,2018-03-03
2018-03-03,9,42,319.88000000000005,326.79,597.69,278.0,2018-03-10
2018-03-10,9,42,319.5900000000001,328.95,599.85,281.0,2018-03-17
2018-03-17,9,42,320.1300000000001,330.78,601.6800000000001,282.0,2018-03-24
2018-03-24,9,42,319.8400000000001,331.35,602.24,283.0,2018-03-31
2018-01-01,9,43,345.38,392.63,773.99,429.0,2018-01-08
2018-01-10,9,43,358.8,402.2,783.56,425.0,2018-01-17
2018-01-19,9,43,347.22,394.98,776.3499999999999,430.0,2018-01-26
2018-01-27,9,43,395.30000000000007,411.73,793.0899999999999,398.0,2018-02-03
2018-02-04,9,43,387.43000000000006,431.3,812.67,426.0,2018-02-11
2018-02-12,9,43,405.7500000000001,432.48,813.8499999999999,409.0,2018-02-19
2018-02-20,9,43,398.80000000000007,430.14,811.5,413.0,2018-02-27
2018-02-27,9,43,446.61,485.91,867.27,421.0,2018-03-06
2018-03-06,9,43,446.66,488.95,870.31,424.0,2018-03-13
2018-03-13,9,43,446.65999999999997,497.77,879.1299999999999,433.0,2018-03-20
2018-03-20,9,43,446.8499999999999,491.4,872.76,426.0,2018-03-27
2018-03-28,9,43,389.87999999999994,446.3,827.6599999999999,438.0,2018-04-04
2018-01-01,9,44,197.61999999999998,212.46,429.59999999999997,232.0,2018-01-08
2018-01-10,9,44,209.79999999999998,213.38,430.52,221.0,2018-01-17
2018-01-19,9,44,207.25999999999996,212.31,429.45,223.0,2018-01-26
2018-01-28,9,44,199.51999999999995,227.97,445.11,246.0,2018-02-04
2018-02-06,9,44,209.06999999999996,231.76,448.9,240.0,2018-02-13
2018-02-14,9,44,231.09999999999997,233.06,450.2,220.0,2018-02-21
2018-02-22,9,44,230.4699999999999,237.51,454.65,225.0,2018-03-01
2018-03-01,9,44,257.68999999999994,269.18,486.32,229.0,2018-03-08
2018-03-08,9,44,257.22999999999996,266.12,483.26,227.0,2018-03-15
2018-03-15,9,44,257.85999999999996,269.84,486.98,230.0,2018-03-22
2018-03-22,9,44,257.74999999999994,270.63,487.77,231.0,2018-03-29
2018-03-30,9,44,222.3499999999999,256.88,474.02,252.0,2018-04-06
2018-01-01,9,45,542.4200000000001,607.42,1205.9900000000002,664.0,2018-01-08
2018-01-10,9,45,567.7500000000001,608.58,1207.15,640.0,2018-01-17
2018-01-19,9,45,548.7000000000003,614.38,1212.95,665.0,2018-01-26
2018-01-27,9,45,615.0700000000003,628.71,1227.29,613.0,2018-02-03
2018-02-04,9,45,602.1700000000003,652.98,1251.5500000000002,650.0,2018-02-11
2018-02-12,9,45,635.2400000000004,650.46,1249.0300000000002,614.0,2018-02-19
2018-02-20,9,45,623.1300000000005,654.91,1253.48,631.0,2018-02-27
2018-02-27,9,45,697.4800000000005,738.62,1337.19,640.0,2018-03-06
2018-03-06,9,45,697.1200000000003,748.51,1347.0900000000001,650.0,2018-03-13
2018-03-13,9,45,696.8600000000005,751.62,1350.19,654.0,2018-03-20
2018-03-20,9,45,697.5100000000004,742.96,1341.5300000000002,645.0,2018-03-27
2018-03-28,9,45,612.3500000000004,696.8,1295.37,684.0,2018-04-04
2018-01-01,9,46,395.34,444.55,880.51,486.0,2018-01-08
2018-01-10,9,46,409.48,440.19,876.15,467.0,2018-01-17
2018-01-19,9,46,401.68,441.76,877.72,477.0,2018-01-26
2018-01-27,9,46,450.35,458.42,894.37,445.0,2018-02-03
2018-02-04,9,46,443.32000000000005,476.1,912.0600000000001,469.0,2018-02-11
2018-02-12,9,46,463.32000000000005,481.84,917.8000000000001,455.0,2018-02-19
2018-02-20,9,46,455.88000000000005,477.19,913.15,458.0,2018-02-27
2018-02-27,9,46,509.2900000000001,533.97,969.9200000000001,461.0,2018-03-06
2018-03-06,9,46,508.92,543.82,979.7800000000001,471.0,2018-03-13
2018-03-13,9,46,508.70000000000005,546.02,981.98,474.0,2018-03-20
2018-03-20,9,46,509.2800000000001,542.91,978.87,470.0,2018-03-27
2018-03-28,9,46,445.93000000000006,508.53,944.49,499.0,2018-04-04
2018-01-01,9,47,147.05,166.1,328.08000000000004,182.0,2018-01-08
2018-01-10,9,47,157.05000000000004,172.88,334.86,178.0,2018-01-17
2018-01-18,9,47,173.93,174.36,336.34000000000003,163.0,2018-01-25
2018-01-26,9,47,173.37,176.25,338.23,165.0,2018-02-02
2018-02-03,9,47,168.32,185.28,347.26,179.0,2018-02-10
2018-02-11,9,47,167.00000000000003,185.36,347.34000000000003,181.0,2018-02-18
2018-02-19,9,47,176.57000000000002,188.91,350.89000000000004,175.0,2018-02-26
2018-02-26,9,47,194.3,209.14,371.12,177.0,2018-03-05
2018-03-04,9,47,214.48000000000002,216.2,378.18,164.0,2018-03-11
2018-03-11,9,47,193.92,218.72,380.70000000000005,187.0,2018-03-18
2018-03-18,9,47,193.82999999999998,218.45,380.43,187.0,2018-03-25
2018-03-26,9,47,173.20999999999998,193.64,355.62,183.0,2018-04-02
2018-01-01,9,48,343.28000000000003,390.87,770.41,428.0,2018-01-08
2018-01-10,9,48,359.71000000000004,383.81,763.3499999999999,404.0,2018-01-17
2018-01-19,9,48,348.7900000000001,381.52,761.0699999999999,413.0,2018-01-26
2018-01-27,9,48,393.87000000000006,399.91,779.45,386.0,2018-02-03
2018-02-04,9,48,386.1200000000001,411.18,790.72,405.0,2018-02-11
2018-02-12,9,48,405.0500000000001,411.3,790.8399999999999,386.0,2018-02-19
2018-02-20,9,48,398.03000000000026,413.98,793.52,396.0,2018-02-27
2018-02-27,9,48,444.24000000000035,466.22,845.76,402.0,2018-03-06
2018-03-06,9,48,444.20000000000033,470.11,849.65,406.0,2018-03-13
2018-03-13,9,48,444.27000000000027,476.91,856.45,413.0,2018-03-20
2018-03-20,9,48,444.5400000000002,472.13,851.67,408.0,2018-03-27
2018-03-28,9,48,390.9700000000002,443.73,823.27,433.0,2018-04-04
2018-01-01,9,49,198.59,215.97,434.02,236.0,2018-01-08
2018-01-10,9,49,211.82000000000002,217.1,435.14,224.0,2018-01-17
2018-01-19,9,49,208.32000000000005,218.08,436.13,228.0,2018-01-26
2018-01-28,9,49,200.84000000000006,229.16,447.21,247.0,2018-02-04
2018-02-06,9,49,210.97000000000008,234.45,452.5,242.0,2018-02-13
2018-02-14,9,49,233.3300000000001,235.2,453.25,220.0,2018-02-21
2018-02-22,9,49,231.58000000000004,241.07,459.12,228.0,2018-03-01
2018-03-01,9,49,259.26,270.67,488.7199999999999,230.0,2018-03-08
2018-03-08,9,49,259.33,269.63,487.66999999999996,229.0,2018-03-15
2018-03-15,9,49,259.45,273.13,491.17999999999995,232.0,2018-03-22
2018-03-22,9,49,259.06,272.99,491.03999999999996,232.0,2018-03-29
2018-03-29,9,49,258.82,258.83,476.88,219.0,2018-04-05
2018-01-01,9,50,442.92999999999995,481.07,967.8500000000001,525.0,2018-01-08
2018-01-10,9,50,459.55000000000007,484.14,970.9200000000001,512.0,2018-01-17
2018-01-19,9,50,450.94000000000005,487.34,974.1200000000001,524.0,2018-01-26
2018-01-28,9,50,433.6200000000001,499.23,986.01,553.0,2018-02-04
2018-02-05,9,50,517.5000000000001,525.38,1012.1600000000001,495.0,2018-02-12
2018-02-13,9,50,509.35000000000014,526.04,1012.8199999999999,504.0,2018-02-20
2018-02-21,9,50,509.2100000000001,521.12,1007.9000000000001,499.0,2018-02-28
2018-02-28,9,50,567.1800000000001,599.64,1086.42,520.0,2018-03-07
2018-03-07,9,50,567.64,605.45,1092.23,525.0,2018-03-14
2018-03-14,9,50,567.29,602.16,1088.94,522.0,2018-03-21
2018-03-21,9,50,567.22,598.94,1085.72,519.0,2018-03-28
2018-03-29,9,50,493.67000000000013,566.89,1053.67,560.0,2018-04-05
2018-01-01,10,1,158.2,167.54,340.78999999999996,183.0,2018-01-08
2018-01-10,10,1,170.60999999999996,170.99,344.24,174.0,2018-01-17
2018-01-19,10,1,168.59999999999997,170.06,343.31,175.0,2018-01-26
2018-01-28,10,1,162.27999999999997,178.78,352.03,190.0,2018-02-04
2018-02-06,10,1,170.58999999999997,182.77,356.02,186.0,2018-02-13
2018-02-15,10,1,166.79999999999995,183.39,356.64,190.0,2018-02-22
2018-02-23,10,1,184.64999999999998,190.08,363.33000000000004,179.0,2018-03-02
2018-03-02,10,1,207.38,211.32,384.57,178.0,2018-03-09
2018-03-09,10,1,207.86,209.25,382.51,175.0,2018-03-16
2018-03-16,10,1,207.41,211.05,384.3,177.0,2018-03-23
2018-03-23,10,1,207.16000000000003,209.42,382.67,176.0,2018-03-30
2018-03-31,10,1,178.85000000000002,207.08,380.33000000000004,202.0,2018-04-07
2018-01-01,10,2,417.90000000000003,457.01,917.05,500.0,2018-01-08
2018-01-10,10,2,434.20000000000005,453.27,913.3199999999999,480.0,2018-01-17
2018-01-19,10,2,425.8300000000001,448.76,908.81,483.0,2018-01-26
2018-01-28,10,2,410.2900000000001,472.27,932.31,523.0,2018-02-04
2018-02-06,10,2,432.6700000000002,486.89,946.93,515.0,2018-02-13
2018-02-14,10,2,479.48000000000013,487.96,948.0,469.0,2018-02-21
2018-02-22,10,2,477.77000000000015,497.65,957.7,480.0,2018-03-01
2018-03-01,10,2,535.0600000000002,559.8,1019.8399999999999,485.0,2018-03-08
2018-03-08,10,2,535.2000000000003,556.79,1016.8399999999999,482.0,2018-03-15
2018-03-15,10,2,535.3600000000004,557.51,1017.55,483.0,2018-03-22
