id,date,store,item,predicted_demand,historical_mean,demand_std,lead_time_demand,safety_stock,reorder_point,current_inventory,inventory_position,recommended_order_qty,calculated_initial_inventory,opening_inventory,inventory_after_demand,on_order,order_quantity,arrival_date
44723,2018-03-25,7,50,57.55,45.93,12.97,321.53,56.44,377.97,321.51,337.0200040435791,56,321.51,114.57000328063964,57.02000404357909,280.0,41.0,2018-04-01
44724,2018-03-26,7,50,37.79,45.93,12.97,321.53,56.44,377.97,321.51,340.23000312805175,56,321.51,95.02000404357909,57.23000312805175,283.0,38.0,2018-04-02
44725,2018-03-27,7,50,44.09,45.93,12.97,321.53,56.44,377.97,321.51,334.14000297546386,56,321.51,101.23000312805175,57.14000297546386,277.0,44.0,2018-04-03
44726,2018-03-28,7,50,44.37,45.93,12.97,321.53,56.44,377.97,321.51,333.7700040435791,56,321.51,101.14000297546386,56.77000404357909,277.0,45.0,2018-04-04
44727,2018-03-29,7,50,47.32,45.93,12.97,321.53,56.44,377.97,321.51,331.4500043487549,56,321.51,103.77000404357909,56.450004348754874,275.0,47.0,2018-04-05
44728,2018-03-30,7,50,51.1,45.93,12.97,321.53,56.44,377.97,321.51,327.3500058746338,56,321.51,108.45000434875487,57.35000587463378,270.0,51.0,2018-04-06
44729,2018-03-31,7,50,55.19,45.93,12.97,321.53,56.44,377.97,321.51,323.1600072479248,56,321.51,112.35000587463378,57.160007247924796,266.0,55.0,2018-04-07
630,2018-01-01,8,1,17.25,27.12,8.43,154.94,36.7,191.64,189.84,172.59,2,189.84,189.84,172.59,0.0,20.0,2018-01-08
631,2018-01-02,8,1,20.07,27.12,8.43,155.44,36.7,192.14,189.84,172.52000030517578,2,189.84,172.59,152.52000030517578,20.0,20.0,2018-01-09
632,2018-01-03,8,1,19.97,27.12,8.43,155.5,36.7,192.2,189.84,172.5500009918213,2,189.84,152.52000030517578,132.5500009918213,40.0,20.0,2018-01-10
633,2018-01-04,8,1,22.2,27.12,8.43,155.48,36.7,192.17,189.84,170.35000022888184,2,189.84,132.5500009918213,110.35000022888184,60.0,22.0,2018-01-11
634,2018-01-05,8,1,23.52,27.12,8.43,155.91,36.7,192.6,189.84,168.82999977111817,3,189.84,110.35000022888184,86.82999977111817,82.0,24.0,2018-01-12
635,2018-01-06,8,1,24.81,27.12,8.43,157.06,36.7,193.75,189.84,168.02000030517578,4,189.84,86.82999977111817,62.020000305175785,106.0,26.0,2018-01-13
636,2018-01-07,8,1,26.66,27.12,8.43,157.86,36.7,194.56,189.84,167.36000045776368,5,189.84,62.020000305175785,35.360000457763675,132.0,28.0,2018-01-14
637,2018-01-08,8,1,17.71,27.12,8.43,158.05,36.7,194.75,189.84,177.65000137329102,5,189.84,55.360000457763675,37.65000137329102,140.0,18.0,2018-01-15
638,2018-01-09,8,1,20.57,27.12,8.43,158.85,36.7,195.54,189.84,175.0800016784668,6,189.84,57.65000137329102,37.0800016784668,138.0,21.0,2018-01-16
639,2018-01-10,8,1,20.03,27.12,8.43,159.77,36.7,196.46,189.84,176.0500009918213,7,189.84,57.0800016784668,37.05000099182129,139.0,21.0,2018-01-17
640,2018-01-11,8,1,22.17,27.12,8.43,160.66,36.7,197.35,189.84,174.88000091552735,8,189.84,59.05000099182129,36.88000091552735,138.0,23.0,2018-01-18
641,2018-01-12,8,1,23.95,27.12,8.43,160.95,36.7,197.65,189.84,173.9300001525879,8,189.84,60.88000091552735,36.930000152587894,137.0,24.0,2018-01-19
642,2018-01-13,8,1,25.96,27.12,8.43,160.26,36.7,196.96,189.84,171.97000106811524,7,189.84,62.930000152587894,36.97000106811524,135.0,25.0,2018-01-20
643,2018-01-14,8,1,27.47,27.12,8.43,160.05,36.7,196.75,189.84,169.50000175476075,7,189.84,64.97000106811524,37.500001754760746,132.0,28.0,2018-01-21
644,2018-01-15,8,1,17.9,27.12,8.43,160.09,36.7,196.79,189.84,179.60000213623047,7,189.84,55.500001754760746,37.60000213623047,142.0,18.0,2018-01-22
645,2018-01-16,8,1,21.36,27.12,8.43,159.81,36.7,196.51,189.84,176.2400015258789,7,189.84,58.60000213623047,37.24000152587891,139.0,21.0,2018-01-23
646,2018-01-17,8,1,20.95,27.12,8.43,159.75,36.7,196.45,189.84,176.29000076293946,7,189.84,58.24000152587891,37.29000076293946,139.0,21.0,2018-01-24
647,2018-01-18,8,1,23.06,27.12,8.43,159.78,36.7,196.47,189.84,174.23000129699707,7,189.84,60.29000076293946,37.230001296997074,137.0,23.0,2018-01-25
648,2018-01-19,8,1,24.24,27.12,8.43,160.5,36.7,197.2,189.84,172.9900015258789,7,189.84,61.230001296997074,36.99000152587891,136.0,25.0,2018-01-26
649,2018-01-20,8,1,25.27,27.12,8.43,160.64,36.7,197.34,189.84,172.72000106811524,8,189.84,61.99000152587891,36.72000106811524,136.0,25.0,2018-01-27
650,2018-01-21,8,1,27.26,27.12,8.43,160.48,36.7,197.17,189.84,170.4600008392334,7,189.84,64.72000106811524,37.4600008392334,133.0,27.0,2018-01-28
651,2018-01-22,8,1,17.94,27.12,8.43,160.25,36.7,196.95,189.84,179.52000030517578,7,189.84,55.4600008392334,37.520000305175785,142.0,18.0,2018-01-29
652,2018-01-23,8,1,21.08,27.12,8.43,160.25,36.7,196.94,189.84,176.44000038146973,7,189.84,58.520000305175785,37.44000038146973,139.0,21.0,2018-01-30
653,2018-01-24,8,1,20.89,27.12,8.43,160.49,36.7,197.19,189.84,176.5500009918213,7,189.84,58.44000038146973,37.55000099182129,139.0,21.0,2018-01-31
654,2018-01-25,8,1,23.09,27.12,8.43,162.45,36.7,199.14,189.84,174.4600008392334,9,189.84,60.55000099182129,37.4600008392334,137.0,25.0,2018-02-01
655,2018-01-26,8,1,24.97,27.12,8.43,164.24,36.7,200.94,189.84,174.4900015258789,11,189.84,62.4600008392334,37.49000152587891,137.0,27.0,2018-02-02
656,2018-01-27,8,1,25.41,27.12,8.43,166.61,36.7,203.3,189.84,176.0800016784668,13,189.84,62.49000152587891,37.0800016784668,139.0,28.0,2018-02-03
657,2018-01-28,8,1,27.1,27.12,8.43,168.42,36.7,205.11,189.84,176.98000129699707,15,189.84,64.0800016784668,36.980001296997074,140.0,29.0,2018-02-04
658,2018-01-29,8,1,17.71,27.12,8.43,170.74,36.7,207.43,189.84,188.27000221252442,18,189.84,54.980001296997074,37.27000221252442,151.0,20.0,2018-02-05
659,2018-01-30,8,1,21.08,27.12,8.43,173.3,36.7,210.0,189.84,187.19000228881836,20,189.84,58.27000221252442,37.19000228881836,150.0,23.0,2018-02-06
660,2018-01-31,8,1,21.14,27.12,8.43,174.93,36.7,211.63,189.84,189.05000289916993,22,189.84,58.19000228881836,37.050002899169925,152.0,23.0,2018-02-07
661,2018-02-01,8,1,25.05,27.12,8.43,175.56,36.7,212.26,189.84,187.00000366210938,22,189.84,62.050002899169925,37.00000366210938,150.0,26.0,2018-02-08
662,2018-02-02,8,1,26.76,27.12,8.43,175.4,36.7,212.09,189.84,186.24000343322754,22,189.84,64.00000366210938,37.24000343322754,149.0,26.0,2018-02-09
663,2018-02-03,8,1,27.78,27.12,8.43,175.76,36.7,212.46,189.84,184.46000274658203,23,189.84,65.24000343322754,37.460002746582035,147.0,28.0,2018-02-10
664,2018-02-04,8,1,28.91,27.12,8.43,176.54,36.7,213.23,189.84,183.55000289916993,23,189.84,66.46000274658203,37.550002899169925,146.0,30.0,2018-02-11
665,2018-02-05,8,1,20.03,27.12,8.43,176.67,36.7,213.37,189.84,193.52000221252442,24,189.84,57.550002899169925,37.52000221252442,156.0,20.0,2018-02-12
666,2018-02-06,8,1,23.65,27.12,8.43,176.27,36.7,212.97,189.84,189.87000259399414,23,189.84,60.52000221252442,36.870002593994144,153.0,24.0,2018-02-13
667,2018-02-07,8,1,22.76,27.12,8.43,176.44,36.7,213.14,189.84,191.1100023651123,23,189.84,59.870002593994144,37.11000236511231,154.0,23.0,2018-02-14
668,2018-02-08,8,1,25.68,27.12,8.43,175.82,36.7,212.51,189.84,188.43000205993653,23,189.84,63.11000236511231,37.43000205993653,151.0,25.0,2018-02-15
669,2018-02-09,8,1,26.6,27.12,8.43,175.79,36.7,212.48,189.84,186.8300016784668,23,189.84,63.43000205993653,36.8300016784668,150.0,26.0,2018-02-16
670,2018-02-10,8,1,28.14,27.12,8.43,175.38,36.7,212.08,189.84,184.69000228881836,22,189.84,64.8300016784668,36.69000228881836,148.0,28.0,2018-02-17
671,2018-02-11,8,1,29.69,27.12,8.43,175.04,36.7,211.73,189.84,183.00000175476075,22,189.84,66.69000228881836,37.000001754760746,146.0,29.0,2018-02-18
672,2018-02-12,8,1,20.16,27.12,8.43,175.42,36.7,212.12,189.84,191.84000190734864,22,189.84,57.000001754760746,36.840001907348636,155.0,21.0,2018-02-19
673,2018-02-13,8,1,23.25,27.12,8.43,175.16,36.7,211.86,189.84,189.59000190734864,22,189.84,60.840001907348636,37.590001907348636,152.0,23.0,2018-02-20
674,2018-02-14,8,1,22.93,27.12,8.43,175.09,36.7,211.79,189.84,189.66000160217285,22,189.84,60.590001907348636,37.660001602172855,152.0,23.0,2018-02-21
675,2018-02-15,8,1,25.05,27.12,8.43,175.12,36.7,211.81,189.84,187.6100023651123,22,189.84,62.660001602172855,37.61000236511231,150.0,25.0,2018-02-22
676,2018-02-16,8,1,26.57,27.12,8.43,174.92,36.7,211.62,189.84,186.0400026702881,22,189.84,63.61000236511231,37.04000267028809,149.0,26.0,2018-02-23
677,2018-02-17,8,1,27.74,27.12,8.43,174.68,36.7,211.38,189.84,184.30000289916993,22,189.84,65.04000267028809,37.300002899169925,147.0,28.0,2018-02-24
678,2018-02-18,8,1,29.35,27.12,8.43,175.71,36.7,212.4,189.84,182.9500025177002,23,189.84,66.30000289916993,36.9500025177002,146.0,30.0,2018-02-25
679,2018-02-19,8,1,20.55,27.12,8.43,175.58,36.7,212.27,189.84,192.40000328063965,22,189.84,57.9500025177002,37.40000328063965,155.0,20.0,2018-02-26
680,2018-02-20,8,1,22.99,27.12,8.43,176.18,36.7,212.88,189.84,189.4100035095215,23,189.84,60.40000328063965,37.41000350952149,152.0,24.0,2018-02-27
681,2018-02-21,8,1,22.86,27.12,8.43,176.88,36.7,213.57,189.84,190.55000289916993,24,189.84,60.41000350952149,37.550002899169925,153.0,24.0,2018-02-28
682,2018-02-22,8,1,25.07,27.12,8.43,182.14,36.7,218.83,189.84,189.4800032043457,29,189.84,62.550002899169925,37.48000320434571,152.0,30.0,2018-03-01
683,2018-02-23,8,1,26.37,27.12,8.43,187.78,36.7,224.47,189.84,193.1100023651123,35,189.84,63.48000320434571,37.11000236511231,156.0,32.0,2018-03-02
684,2018-02-24,8,1,27.49,27.12,8.43,193.76,36.7,230.45,189.84,197.62000259399414,41,189.84,65.11000236511231,37.620002593994144,160.0,33.0,2018-03-03
685,2018-02-25,8,1,30.37,27.12,8.43,198.7,36.7,235.4,189.84,200.25000175476075,46,189.84,67.62000259399414,37.250001754760746,163.0,36.0,2018-03-04
686,2018-02-26,8,1,20.41,27.12,8.43,201.95,36.7,238.64,189.84,215.84000190734864,49,189.84,57.250001754760746,36.840001907348636,179.0,23.0,2018-03-05
687,2018-02-27,8,1,23.59,27.12,8.43,206.08,36.7,242.77,189.84,215.25000175476075,53,189.84,60.840001907348636,37.250001754760746,178.0,28.0,2018-03-06
688,2018-02-28,8,1,23.56,27.12,8.43,209.72,36.7,246.42,189.84,219.69000228881836,57,189.84,61.250001754760746,37.69000228881836,182.0,27.0,2018-03-07
689,2018-03-01,8,1,30.33,27.12,8.43,209.95,36.7,246.64,189.84,216.3600023651123,57,189.84,67.69000228881836,37.36000236511231,179.0,31.0,2018-03-08
690,2018-03-02,8,1,32.02,27.12,8.43,207.66,36.7,244.35,189.84,215.34000190734864,55,189.84,69.36000236511231,37.340001907348636,178.0,30.0,2018-03-09
691,2018-03-03,8,1,33.47,27.12,8.43,206.58,36.7,243.28,189.84,211.8700006866455,53,189.84,70.34000190734864,36.87000068664551,175.0,32.0,2018-03-10
692,2018-03-04,8,1,35.32,27.12,8.43,206.06,36.7,242.76,189.84,208.5500009918213,53,189.84,72.87000068664551,37.55000099182129,171.0,35.0,2018-03-11
693,2018-03-05,8,1,23.66,27.12,8.43,204.99,36.7,241.69,189.84,219.89000114440918,52,189.84,60.55000099182129,36.89000114440918,183.0,22.0,2018-03-12
694,2018-03-06,8,1,27.72,27.12,8.43,204.84,36.7,241.53,189.84,214.1700018310547,52,189.84,64.89000114440918,37.17000183105469,177.0,28.0,2018-03-13
695,2018-03-07,8,1,27.21,27.12,8.43,205.2,36.7,241.9,189.84,214.96000274658203,52,189.84,64.17000183105469,36.960002746582035,178.0,27.0,2018-03-14
696,2018-03-08,8,1,30.55,27.12,8.43,203.37,36.7,240.07,189.84,211.4100035095215,50,189.84,67.96000274658203,37.41000350952149,174.0,29.0,2018-03-15
697,2018-03-09,8,1,29.73,27.12,8.43,204.7,36.7,241.39,189.84,210.68000396728516,52,189.84,67.41000350952149,37.68000396728516,173.0,31.0,2018-03-16
698,2018-03-10,8,1,32.4,27.12,8.43,206.12,36.7,242.82,189.84,209.28000244140625,53,189.84,69.68000396728516,37.28000244140625,172.0,34.0,2018-03-17
699,2018-03-11,8,1,34.79,27.12,8.43,206.78,36.7,243.47,189.84,208.4900015258789,54,189.84,72.28000244140625,37.49000152587891,171.0,35.0,2018-03-18
700,2018-03-12,8,1,22.59,27.12,8.43,208.11,36.7,244.8,189.84,220.90000137329102,55,189.84,59.49000152587891,36.90000137329102,184.0,24.0,2018-03-19
701,2018-03-13,8,1,27.57,27.12,8.43,209.11,36.7,245.8,189.84,217.3300016784668,56,189.84,64.90000137329102,37.3300016784668,180.0,29.0,2018-03-20
702,2018-03-14,8,1,27.57,27.12,8.43,209.64,36.7,246.33,189.84,218.76000198364258,56,189.84,64.3300016784668,36.76000198364258,182.0,28.0,2018-03-21
703,2018-03-15,8,1,28.72,27.12,8.43,211.14,36.7,247.83,189.84,218.0400026702881,58,189.84,65.76000198364258,37.04000267028809,181.0,30.0,2018-03-22
704,2018-03-16,8,1,31.05,27.12,8.43,211.23,36.7,247.92,189.84,216.99000343322754,58,189.84,68.04000267028809,36.99000343322754,180.0,31.0,2018-03-23
705,2018-03-17,8,1,33.83,27.12,8.43,210.45,36.7,247.14,189.84,214.16000160217285,57,189.84,70.99000343322754,37.160001602172855,177.0,33.0,2018-03-24
706,2018-03-18,8,1,35.44,27.12,8.43,209.85,36.7,246.55,189.84,211.72000297546387,57,189.84,72.16000160217285,36.72000297546387,175.0,35.0,2018-03-25
707,2018-03-19,8,1,23.92,27.12,8.43,209.89,36.7,246.58,189.84,222.80000289916993,57,189.84,60.72000297546387,36.800002899169925,186.0,24.0,2018-03-26
708,2018-03-20,8,1,28.57,27.12,8.43,208.94,36.7,245.63,189.84,218.2300032043457,56,189.84,65.80000289916993,37.23000320434571,181.0,28.0,2018-03-27
709,2018-03-21,8,1,28.1,27.12,8.43,208.55,36.7,245.25,189.84,218.13000282287598,55,189.84,65.2300032043457,37.13000282287598,181.0,28.0,2018-03-28
710,2018-03-22,8,1,30.22,27.12,8.43,207.82,36.7,244.52,189.84,215.9100035095215,55,189.84,67.13000282287598,36.91000350952149,179.0,29.0,2018-03-29
711,2018-03-23,8,1,31.15,27.12,8.43,207.11,36.7,243.8,189.84,213.76000389099121,54,189.84,67.91000350952149,36.760003890991214,177.0,31.0,2018-03-30
712,2018-03-24,8,1,33.04,27.12,8.43,207.08,36.7,243.78,189.84,211.72000297546387,54,189.84,69.76000389099121,36.72000297546387,175.0,33.0,2018-03-31
713,2018-03-25,8,1,34.85,27.12,8.43,189.82,36.7,226.52,189.84,209.87000450134278,37,189.84,71.72000297546387,36.87000450134278,173.0,17.0,2018-04-01
714,2018-03-26,8,1,23.96,27.12,8.43,189.82,36.7,226.52,189.84,202.91000541687012,37,189.84,60.87000450134278,36.91000541687012,166.0,24.0,2018-04-02
715,2018-03-27,8,1,27.61,27.12,8.43,189.82,36.7,226.52,189.84,199.30000480651856,37,189.84,64.91000541687012,37.30000480651856,162.0,28.0,2018-04-03
716,2018-03-28,8,1,27.72,27.12,8.43,189.82,36.7,226.52,189.84,199.58000549316407,37,189.84,65.30000480651856,37.580005493164066,162.0,27.0,2018-04-04
717,2018-03-29,8,1,29.49,27.12,8.43,189.82,36.7,226.52,189.84,197.0900057220459,37,189.84,66.58000549316407,37.0900057220459,160.0,30.0,2018-04-05
718,2018-03-30,8,1,30.43,27.12,8.43,189.82,36.7,226.52,189.84,196.66000541687012,37,189.84,68.0900057220459,37.66000541687012,159.0,30.0,2018-04-06
719,2018-03-31,8,1,33.02,27.12,8.43,189.82,36.7,226.52,189.84,193.64000495910645,37,189.84,70.66000541687012,37.64000495910645,156.0,33.0,2018-04-07
1530,2018-01-01,8,2,49.38,72.01,18.95,427.32,82.46,509.78,504.07,454.6899989318848,6,504.07000000000005,504.07000000000005,454.6899989318848,0.0,56.0,2018-01-08
1531,2018-01-02,8,2,56.64,72.01,18.95,427.11,82.46,509.58,504.07,454.0499995422364,6,504.07000000000005,454.6899989318848,398.0499995422364,56.0,56.0,2018-01-09
1532,2018-01-03,8,2,57.58,72.01,18.95,425.87,82.46,508.34,504.07,452.4699977111817,4,504.07000000000005,398.0499995422364,340.4699977111817,112.0,56.0,2018-01-10
1533,2018-01-04,8,2,60.91,72.01,18.95,425.57,82.46,508.03,504.07,447.5599978637696,4,504.07000000000005,340.4699977111817,279.5599978637696,168.0,61.0,2018-01-11
1534,2018-01-05,8,2,63.39,72.01,18.95,427.9,82.46,510.37,504.07,445.16999847412114,6,504.07000000000005,279.5599978637696,216.16999847412114,229.0,66.0,2018-01-12
1535,2018-01-06,8,2,66.52,72.01,18.95,430.25,82.46,512.71,504.07,444.65000183105474,9,504.07000000000005,216.16999847412114,149.65000183105474,295.0,69.0,2018-01-13
1536,2018-01-07,8,2,74.48,72.01,18.95,428.23,82.46,510.69,504.07,439.16999847412114,7,504.07000000000005,149.65000183105474,75.16999847412114,364.0,72.0,2018-01-14
1537,2018-01-08,8,2,47.79,72.01,18.95,428.83,82.46,511.29,504.07,463.3799975585938,7,504.07000000000005,131.16999847412114,83.3799975585938,380.0,48.0,2018-01-15
1538,2018-01-09,8,2,56.44,72.01,18.95,430.24,82.46,512.7,504.07,454.9399989318848,9,504.07000000000005,139.3799975585938,82.93999893188482,372.0,58.0,2018-01-16
1539,2018-01-10,8,2,56.34,72.01,18.95,431.03,82.46,513.49,504.07,456.5999987792969,9,504.07000000000005,138.93999893188482,82.59999877929693,374.0,57.0,2018-01-17
1540,2018-01-11,8,2,60.61,72.01,18.95,431.48,82.46,513.94,504.07,452.98999816894536,10,504.07000000000005,143.59999877929693,82.98999816894536,370.0,61.0,2018-01-18
1541,2018-01-12,8,2,65.73,72.01,18.95,432.73,82.46,515.19,504.07,448.25999481201177,11,504.07000000000005,148.98999816894536,83.25999481201177,365.0,67.0,2018-01-19
1542,2018-01-13,8,2,68.87,72.01,18.95,434.19,82.46,516.66,504.07,446.38999206542974,13,504.07000000000005,152.25999481201177,83.38999206542974,363.0,71.0,2018-01-20
1543,2018-01-14,8,2,72.46,72.01,18.95,434.66,82.46,517.13,504.07,444.9299929809571,13,504.07000000000005,155.38999206542974,82.92999298095708,362.0,73.0,2018-01-21
1544,2018-01-15,8,2,48.38,72.01,18.95,437.25,82.46,519.71,504.07,469.54999191284185,16,504.07000000000005,130.92999298095708,82.54999191284185,387.0,51.0,2018-01-22
1545,2018-01-16,8,2,57.85,72.01,18.95,437.7,82.46,520.16,504.07,462.69999343872075,16,504.07000000000005,140.54999191284185,82.69999343872075,380.0,58.0,2018-01-23
1546,2018-01-17,8,2,57.13,72.01,18.95,439.09,82.46,521.55,504.07,463.5699923706055,17,504.07000000000005,139.69999343872075,82.56999237060552,381.0,58.0,2018-01-24
1547,2018-01-18,8,2,61.06,72.01,18.95,439.13,82.46,521.6,504.07,460.5099909973145,18,504.07000000000005,143.56999237060552,82.5099909973145,378.0,62.0,2018-01-25
1548,2018-01-19,8,2,66.98,72.01,18.95,441.35,82.46,523.82,504.07,455.5299876403809,20,504.07000000000005,149.5099909973145,82.52998764038091,373.0,69.0,2018-01-26
1549,2018-01-20,8,2,70.34,72.01,18.95,441.49,82.46,523.95,504.07,454.1899913024903,20,504.07000000000005,153.5299876403809,83.18999130249028,371.0,70.0,2018-01-27
1550,2018-01-21,8,2,72.94,72.01,18.95,440.74,82.46,523.2,504.07,451.24998886108403,19,504.07000000000005,156.18999130249028,83.24998886108403,368.0,72.0,2018-01-28
1551,2018-01-22,8,2,50.96,72.01,18.95,438.26,82.46,520.73,504.07,472.2899897766114,17,504.07000000000005,134.24998886108403,83.28998977661138,389.0,49.0,2018-01-29
1552,2018-01-23,8,2,58.3,72.01,18.95,436.03,82.46,518.5,504.07,462.98999053955083,14,504.07000000000005,141.28998977661138,82.98999053955083,380.0,56.0,2018-01-30
1553,2018-01-24,8,2,58.51,72.01,18.95,433.43,82.46,515.89,504.07,460.4799922180176,12,504.07000000000005,140.98999053955083,82.47999221801763,378.0,56.0,2018-01-31
1554,2018-01-25,8,2,61.11,72.01,18.95,438.97,82.46,521.43,504.07,455.36999160766607,17,504.07000000000005,144.47999221801763,83.36999160766607,372.0,67.0,2018-02-01
1555,2018-01-26,8,2,69.2,72.01,18.95,439.42,82.46,521.88,504.07,453.1699946594239,18,504.07000000000005,152.36999160766607,83.16999465942388,370.0,69.0,2018-02-02
1556,2018-01-27,8,2,70.47,72.01,18.95,442.16,82.46,524.62,504.07,451.69999343872075,21,504.07000000000005,153.16999465942388,82.69999343872075,369.0,73.0,2018-02-03
1557,2018-01-28,8,2,72.19,72.01,18.95,448.76,82.46,531.23,504.07,452.5099909973145,27,504.07000000000005,154.69999343872075,82.5099909973145,370.0,79.0,2018-02-04
1558,2018-01-29,8,2,48.49,72.01,18.95,454.9,82.46,537.36,504.07,483.0199893188477,33,504.07000000000005,131.5099909973145,83.0199893188477,400.0,55.0,2018-02-05
1559,2018-01-30,8,2,56.07,72.01,18.95,462.46,82.46,544.92,504.07,481.9499896240235,41,504.07000000000005,139.0199893188477,82.94998962402349,399.0,63.0,2018-02-06
1560,2018-01-31,8,2,55.91,72.01,18.95,469.84,82.46,552.31,504.07,489.0399897766114,48,504.07000000000005,138.9499896240235,83.03998977661138,406.0,64.0,2018-02-07
1561,2018-02-01,8,2,66.65,72.01,18.95,470.86,82.46,553.32,504.07,486.3899882507325,49,504.07000000000005,150.03998977661138,83.38998825073247,403.0,67.0,2018-02-08
1562,2018-02-02,8,2,69.65,72.01,18.95,472.45,82.46,554.92,504.07,483.73998672485357,51,504.07000000000005,152.38998825073247,82.73998672485357,401.0,72.0,2018-02-09
1563,2018-02-03,8,2,73.21,72.01,18.95,475.72,82.46,558.18,504.07,482.5299876403809,54,504.07000000000005,155.73998672485357,82.52998764038091,400.0,76.0,2018-02-10
1564,2018-02-04,8,2,78.79,72.01,18.95,476.53,82.46,559.0,504.07,479.73998672485357,55,504.07000000000005,161.5299876403809,82.73998672485357,397.0,80.0,2018-02-11
1565,2018-02-05,8,2,54.62,72.01,18.95,475.65,82.46,558.12,504.07,505.1199877929688,54,504.07000000000005,137.73998672485357,83.1199877929688,422.0,54.0,2018-02-12
1566,2018-02-06,8,2,63.63,72.01,18.95,474.68,82.46,557.14,504.07,495.48998672485357,53,504.07000000000005,146.1199877929688,82.48998672485357,413.0,62.0,2018-02-13
1567,2018-02-07,8,2,63.29,72.01,18.95,474.81,82.46,557.28,504.07,494.1999858093262,53,504.07000000000005,146.48998672485357,83.19998580932622,411.0,64.0,2018-02-14
1568,2018-02-08,8,2,67.67,72.01,18.95,473.52,82.46,555.99,504.07,490.5299876403809,52,504.07000000000005,150.19998580932622,82.52998764038091,408.0,66.0,2018-02-15
1569,2018-02-09,8,2,71.24,72.01,18.95,471.66,82.46,554.12,504.07,485.2899897766114,50,504.07000000000005,154.5299876403809,83.28998977661138,402.0,69.0,2018-02-16
1570,2018-02-10,8,2,76.48,72.01,18.95,470.3,82.46,552.76,504.07,477.8099864196778,49,504.07000000000005,159.28998977661138,82.80998641967778,395.0,75.0,2018-02-17
1571,2018-02-11,8,2,79.6,72.01,18.95,471.4,82.46,553.86,504.07,473.2099879455567,50,504.07000000000005,162.80998641967778,83.20998794555669,390.0,81.0,2018-02-18
1572,2018-02-12,8,2,53.74,72.01,18.95,471.29,82.46,553.75,504.07,500.4699862670899,50,504.07000000000005,137.2099879455567,83.4699862670899,417.0,54.0,2018-02-19
1573,2018-02-13,8,2,62.66,72.01,18.95,470.9,82.46,553.37,504.07,491.8099864196778,49,504.07000000000005,145.4699862670899,82.80998641967778,409.0,62.0,2018-02-20
1574,2018-02-14,8,2,63.42,72.01,18.95,470.06,82.46,552.53,504.07,490.3899882507325,48,504.07000000000005,146.80998641967778,83.38998825073247,407.0,63.0,2018-02-21
1575,2018-02-15,8,2,66.38,72.01,18.95,469.28,82.46,551.74,504.07,487.0099909973145,48,504.07000000000005,149.38998825073247,83.0099909973145,404.0,65.0,2018-02-22
1576,2018-02-16,8,2,69.37,72.01,18.95,469.89,82.46,552.35,504.07,482.6399882507325,48,504.07000000000005,152.0099909973145,82.63998825073247,400.0,70.0,2018-02-23
1577,2018-02-17,8,2,75.12,72.01,18.95,469.71,82.46,552.17,504.07,477.51998550415044,48,504.07000000000005,157.63998825073247,82.51998550415044,395.0,75.0,2018-02-24
1578,2018-02-18,8,2,80.71,72.01,18.95,467.19,82.46,549.65,504.07,471.8099864196778,46,504.07000000000005,163.51998550415044,82.80998641967778,389.0,78.0,2018-02-25
1579,2018-02-19,8,2,53.63,72.01,18.95,466.58,82.46,549.04,504.07,496.17998535156255,45,504.07000000000005,136.80998641967778,83.17998535156255,413.0,53.0,2018-02-26
1580,2018-02-20,8,2,62.27,72.01,18.95,466.38,82.46,548.85,504.07,486.9099848937989,45,504.07000000000005,145.17998535156255,82.90998489379888,404.0,62.0,2018-02-27
1581,2018-02-21,8,2,62.58,72.01,18.95,466.2,82.46,548.66,504.07,486.3299830627442,45,504.07000000000005,145.90998489379888,83.32998306274419,403.0,63.0,2018-02-28
1582,2018-02-22,8,2,65.59,72.01,18.95,480.82,82.46,563.28,504.07,483.73998672485357,59,504.07000000000005,148.3299830627442,82.73998672485357,401.0,80.0,2018-03-01
1583,2018-02-23,8,2,69.98,72.01,18.95,494.19,82.46,576.65,504.07,493.75998336792,73,504.07000000000005,152.73998672485357,82.75998336791997,411.0,83.0,2018-03-02
1584,2018-02-24,8,2,74.94,72.01,18.95,506.14,82.46,588.61,504.07,501.8199809265137,85,504.07000000000005,157.75998336791997,82.81998092651372,419.0,87.0,2018-03-03
1585,2018-02-25,8,2,78.19,72.01,18.95,521.89,82.46,604.36,504.07,510.6299784851075,100,504.07000000000005,160.81998092651372,82.62997848510747,428.0,94.0,2018-03-04
1586,2018-02-26,8,2,53.02,72.01,18.95,534.11,82.46,616.57,504.07,551.6099780273438,112,504.07000000000005,135.62997848510747,82.6099780273438,469.0,65.0,2018-03-05
1587,2018-02-27,8,2,62.08,72.01,18.95,544.73,82.46,627.2,504.07,554.5299761962891,123,504.07000000000005,144.6099780273438,82.52997619628911,472.0,73.0,2018-03-06
1588,2018-02-28,8,2,62.4,72.01,18.95,554.28,82.46,636.74,504.07,565.1299746704102,133,504.07000000000005,145.5299761962891,83.1299746704102,482.0,72.0,2018-03-07
1589,2018-03-01,8,2,80.21,72.01,18.95,551.15,82.46,633.61,504.07,556.9199755859376,130,504.07000000000005,163.1299746704102,82.91997558593755,474.0,77.0,2018-03-08
1590,2018-03-02,8,2,83.35,72.01,18.95,550.83,82.46,633.3,504.07,550.5699771118165,129,504.07000000000005,165.91997558593755,82.56997711181646,468.0,83.0,2018-03-09
